0	0.98265	1.99974	4.86983e-05
1	1.60316	1.99974	0.552138
2	1.84375	1.99974	1.17811
3	1.82866	1.99974	1.17811
4	1.9585	1.99974	1.58039
5	1.99812	1.99974	1.99622
6	1.99974	1.99974	1.99974
7	1.99974	1.99974	1.99974
8	1.99974	1.99974	1.99974
9	1.99974	1.99974	1.99974
10	1.99974	1.99974	1.99974
