-11.5466	156.491
12.2244	156.433
12.2368	156.411
12.2368	156.411
12.2368	156.411
12.2368	156.411
12.2368	156.411
12.2368	156.411
12.2368	156.411
12.2368	156.411
12.2368	156.411
12.2368	156.411
12.2368	156.411
12.2368	156.411
12.2368	156.411
12.2368	156.411
12.2368	156.411
12.2368	156.411
12.2368	156.411
12.2368	156.411
12.2368	156.411
12.2368	156.411
12.2368	156.411
12.2368	156.411
12.2368	156.411
12.2368	156.411
12.2368	156.411
12.2368	156.411
12.2368	156.411
12.2368	156.411
12.2368	156.411
12.2368	156.411
12.2368	156.411
-12.247	156.392
-12.247	156.392
-12.247	156.392
-12.247	156.392
-12.247	156.392
-12.247	156.392
-12.247	156.392
-12.247	156.392
-12.247	156.392
-12.247	156.392
-12.247	156.392
-12.247	156.392
-12.247	156.392
-12.247	156.392
-12.247	156.392
-12.247	156.392
-12.247	156.392
-12.247	156.392
-12.247	156.392
-12.247	156.392
-12.247	156.392
-12.247	156.392
-12.247	156.392
-12.2551	156.377
-11.4743	156.362
-12.2683	156.351
-36.2704	94.5321
-37.5304	94.4145
37.5399	94.3955
-37.5432	94.3889
-37.5764	94.3203
-37.5959	94.2786
-37.6361	94.189
37.6378	94.1851
37.668	94.1144
37.6819	94.0811
-37.7197	93.9874
37.9127	93.4448
-37.9336	93.3797
-35.6935	92.9875
-39.2108	87.1408
-39.3353	86.3097
-40.1703	79.8483
62.2204	57.5512
-61.5125	57.5485
62.264	57.5215
62.3498	57.4529
62.3522	57.4508
-62.3617	57.4423
-62.3617	57.4423
62.3642	57.4401
62.4199	57.387
62.4565	57.3491
62.465	57.34
62.5274	57.269
62.602	57.1749
-62.7066	57.0262
-63.4549	55.4115
-64.8161	50.2025
-86.3687	34.8365
-86.2672	34.7742
-86.2456	34.7596
-86.2456	34.7596
-85.7111	34.2309
85.2912	33.5971
-84.9892	33.0256
90.2137	29.2367
